candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,program_level_priority_reason_context,drilldown_selection_scope,program_level_reported_target_context_signal,program_context_grain,program_context_disclaimer,project_performance_attributed,drilldown_role,project_id,account_code,account_name_budget_api,activity_code,activity_name_budget_api,subactivity_code,project_name,project_original_budget,project_current_budget,project_expenditure,project_remaining_amount,project_carryover,project_unused,execution_rate,budget_share_within_candidate,remaining_share_within_candidate,budget_rank_within_candidate,project_financial_signal_types,project_status,structural_change_type,financial_quality_level,rank_confidence,budget_ranking_eligible,execution_ranking_eligible,source_trace_v2,work_lane,work_item_status,work_queue_order,work_queue_order_within_ministry,mean_scenario_rank,scenario_rank_range,mean_scenario_rank_within_ministry,scenario_rank_range_within_ministry,exploratory_consensus_order,all_scenario_top_5,all_scenario_top_5_within_ministry,review_intensity,review_intensity_order,next_action,evidence_status,independent_signal_family_count,repeated_signal_family_count,execution_review_signal,project_review_group,project_review_order_within_candidate,review_sequence_overall,review_sequence_within_ministry
162:2022:과학기술:과학기술연구개발:1300:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1300,2022,GENERAL_ACCOUNT,우주개발진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1300:1332:406,110,일반회계,1332,우주발사체개발,406,소형발사체개발역량지원(R&D),1000000000,1000000000,1000000000,0,0,0,1.0,0.002551736456658756,,17.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,301,98,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,17,2688,1019
162:2022:과학기술:과학기술연구개발:1300:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1300,2022,GENERAL_ACCOUNT,우주개발진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1300:1341:401,110,일반회계,1341,한국과학우주청소년단지원,401,한국과학우주청소년단지원,900000000,900000000,900000000,0,0,0,1.0,0.0022965628109928807,,18.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,301,98,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,18,2689,1020
162:2022:과학기술:과학기술연구개발:1300:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1300,2022,GENERAL_ACCOUNT,우주개발진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1300:1331:413,110,일반회계,1331,인공위성개발,413,우주국제협력기반조성(R&D),550000000,550000000,550000000,0,0,0,1.0,0.001403455051162316,,19.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,301,98,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,19,2690,1021
162:2023:통신:정보통신:2200:FUND,162,통신,정보통신,2200,2023,FUND,SW산업진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2200:2231:323,543,정보통신진흥기금,2231,SW.디지털콘텐츠기술개발,323,"SW컴퓨팅산업원천기술개발(R&D,정보화)",116309000000,116309000000,116309000000,0,0,0,1.0,0.2972571650556899,,2.0,MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,MONITOR,MONITOR,302,99,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,PROGRAM_STRUCTURE_CONTEXT,1,2691,1022
162:2023:통신:정보통신:2200:FUND,162,통신,정보통신,2200,2023,FUND,SW산업진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2200:2232:420,543,정보통신진흥기금,2232,SW융합인력양성,420,이노베이션아카데미,33148000000,33148000000,33148000000,0,0,0,1.0,0.08471812591687666,,4.0,MULTIPLE_FINANCIAL_SIGNALS,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,MONITOR,MONITOR,302,99,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,PROGRAM_STRUCTURE_CONTEXT,2,2692,1023
162:2023:통신:정보통신:2200:FUND,162,통신,정보통신,2200,2023,FUND,SW산업진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2200:2232:320,543,정보통신진흥기금,2232,SW융합인력양성,320,정보통신창의인재양성,134989000000,134989000000,134989000000,0,0,0,1.0,0.34499864545050274,,1.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,MONITOR,MONITOR,302,99,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,3,2693,1024
162:2023:통신:정보통신:2200:FUND,162,통신,정보통신,2200,2023,FUND,SW산업진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2200:2233:302,543,정보통신진흥기금,2233,SW산업경쟁력강화(정진),302,SW산업기반확충,95343000000,95343000000,95343000000,0,0,0,1.0,0.24367323154617992,,3.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,MONITOR,MONITOR,302,99,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,4,2694,1025
162:2023:통신:정보통신:2200:FUND,162,통신,정보통신,2200,2023,FUND,SW산업진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2200:2233:313,543,정보통신진흥기금,2233,SW산업경쟁력강화(정진),313,SW산업 민관협력 활성화,6495000000,6495000000,6495000000,0,0,0,1.0,0.01659962072614076,,5.0,NONE,NEW,NEW,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,MONITOR,MONITOR,302,99,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,5,2695,1026
162:2023:통신:정보통신:2200:FUND,162,통신,정보통신,2200,2023,FUND,SW산업진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2200:2233:305,543,정보통신진흥기금,2233,SW산업경쟁력강화(정진),305,공공SW사업선진화(정보화),3990000000,3990000000,3990000000,0,0,0,1.0,0.010197457536151137,,6.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,MONITOR,MONITOR,302,99,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,6,2696,1027
162:2023:통신:정보통신:2200:FUND,162,통신,정보통신,2200,2023,FUND,SW산업진흥,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2200:2231:302,543,정보통신진흥기금,2231,SW.디지털콘텐츠기술개발,302,"디지털콘텐츠원천기술개발(R&D,정보화)",1000000000,1000000000,1000000000,0,0,0,1.0,0.0025557537684589315,,7.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,MONITOR,MONITOR,302,99,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,7,2697,1028
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2636:314,110,일반회계,2636,사회복무제도 운영,314,사회복무제도지원,917000000,917000000,405514870,511485130,0,511485130,0.44221905125408945,0.0024999795530570904,0.01901125382905682,21.0,NONE,OBSERVATION_START,LEFT_CENSORED,RESTRICTED,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,DATA_VALIDATION_FIRST,1,2698,946
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2632:313,110,일반회계,2632,복지사업평가,313,복지급여 사후관리,653000000,653000000,432966020,220033980,0,220033980,0.6630413782542113,0.001780247162645889,0.008178384080877604,23.0,NONE,OBSERVATION_START,LEFT_CENSORED,RESTRICTED,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,DATA_VALIDATION_FIRST,2,2699,947
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2636:313,110,일반회계,2636,사회복무제도 운영,313,사회복무요원 직무교육,13634000000,13634000000,10225500000,3408500000,0,3408500000,0.75,0.03716981595025123,0.1266896237557095,6.0,MULTIPLE_FINANCIAL_SIGNALS,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,PROGRAM_STRUCTURE_CONTEXT,3,2700,948
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2635:312,110,일반회계,2635,지역자율형 사회서비스 투자사업,312,사회서비스 전자바우처 운영(정보화),220000000,296300000,76300000,220000000,220000000,0,0.2575092811339858,0.0005997769920093347,0.008177121087356928,26.0,MULTIPLE_FINANCIAL_SIGNALS,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,PROGRAM_STRUCTURE_CONTEXT,4,2701,949
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2639:306,110,일반회계,2639,사회복지전달체계,306,사례관리 전달체계 개선,155146000000,155146000000,150207616540,4938383460,0,4938383460,0.9681694438786691,0.422968187283092,0.18355345240100304,1.0,NONE,OBSERVATION_START,LEFT_CENSORED,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,5,2702,950
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2640:304,110,일반회계,2640,사회보장시스템 및 사회보장 정보원 운영,304,사회보장정보원 운영,60601000000,60407000000,60207000000,200000000,0,200000000,0.996689125432483,0.16521402496708043,0.007433746443051753,2.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,6,2703,951
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2639:307,110,일반회계,2639,사회복지전달체계,307,사회서비스원 설립 및 운영,24610000000,24804000000,22891493420,1912506580,0,1912506580,0.9228952354458958,0.06709323533340786,0.07108544493194037,3.0,NONE,OBSERVATION_START,LEFT_CENSORED,NON_BLOCKING,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,7,2704,952
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2639:301,110,일반회계,2639,사회복지전달체계,301,공공사회복지전달체계 개선,23466000000,23466000000,23393804830,72195170,59000000,13195170,0.9969234138753942,0.06397439497495931,0.0026834029409650833,4.0,NONE,OBSERVATION_START,LEFT_CENSORED,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,8,2705,953
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2631:330,110,일반회계,2631,사회복지사업지원,330,지역사회 통합 돌봄 선도사업,15866000000,15939977340,14638120440,1301856900,113560000,1188296900,0.9183275564179691,0.04325482616009138,0.04838837049868691,5.0,NONE,OBSERVATION_START,LEFT_CENSORED,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,9,2706,954
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2640:300,110,일반회계,2640,사회보장시스템 및 사회보장 정보원 운영,300,사회보장정보시스템 구축 및 운영(정보화),12401000000,30056866050,17623902590,12432963460,1488113800,10944849660,0.5863519689871326,0.033808338535944366,0.4621174894868371,7.0,NONE,OBSERVATION_START,LEFT_CENSORED,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,10,2707,955
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2640:305,110,일반회계,2640,사회보장시스템 및 사회보장 정보원 운영,305,사회보장정보원 운영(정보화),11861000000,11861000000,11861000000,0,0,0,1.0,0.032336158646466905,0.0,8.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,11,2708,956
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2631:308,110,일반회계,2631,사회복지사업지원,308,민간사회복지자원육성 지원,9697000000,9697000000,9697000000,0,0,0,1.0,0.02643653405233872,0.0,9.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,12,2709,957
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2633:300,110,일반회계,2633,보건복지 상담 센터,300,보건복지 상담 센터,8067000000,8067000000,7340544550,726455450,0,726455450,0.9099472604437833,0.02199273179336047,0.027001428087365303,10.0,NONE,OBSERVATION_START,LEFT_CENSORED,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,13,2710,958
075:2022:사회복지:사회복지일반:2600:GENERAL_ACCOUNT,075,사회복지,사회복지일반,2600,2022,GENERAL_ACCOUNT,사회복지기반조성,NO_REVIEW_SIGNAL,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:2600:2631:327,110,일반회계,2631,사회복지사업지원,327,사회복지시설 종사자 대체인력 지원,6245000000,6245000000,6133863250,111136750,0,111136750,0.9822038831064852,0.017025487795901344,0.00413081210002416,11.0,NONE,OBSERVATION_START,LEFT_CENSORED,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,MONITOR,MONITOR,303,103,,,,,,False,False,MONITOR,5,"현재 신호 미검출, 신규 자료 유입 시 재점검",LIMITED,0,0,False,LARGE_BUDGET_CONTEXT,14,2711,959
